Job ID,Job Link,Text,Job Title
goc5bs,https://www.postjobfree.com/job/goc5bs/architect-developer-lab-new-york-city-ny,"b'\nParticipate in developing and updating our cloud strategy roadmap\nClosely follow new technologies and methodologies regarding cloud practices, research ways to integrate new ideas to leverage cloud capabilities in the Bank.\nDesign and develop POC for new technologies in dedicated lab environment, structure and report findings\nWork with application development teams to identify requirements for cloud applications\nConstruct concept, identify technical solutions and options, design high level and low level architecture\nCollaborate and socialize ideas in order to get buy in for technical solutions\nDevelop code for selected solutions\n\nRequirements\n10+ years of experience in software development (Java or Python, both preferred)\n5+ years of experience in solution architecture\n2+ years working experience in designing and developing cloud systems/application on one of cloud platforms (Azure, AWS or GCP)\nHands on experience on virtualization and container concepts\nHands on experience on API Management\nHands on experience on Microservices\nSolid understanding on agile practices and DevOps\nGood understanding on security best practices regarding authentication and authorization protocols, cryptography, PKI, data at rest and data in transit\nDeveloper or Architect certification from a cloud service provider (Azure, AWS or GCP)\nSoftware and architecture design patterns\nArchitecture modelling (UML diagrams)\nHands on experience on Linux\nBackground in financial services\n\nSoft Skills\nCurious and ambitious person who believes learning never ends\nCreative\nSelf-driven\nAbility to work with little or no guidance\nProven qualitative and quantitative analytical skills to understand, communicate, and present both technical landscape and business value for measurable financial gains.\nSeasoned and experienced communicator with senior management and technical staff\n\nThis person will not have direct reports but will influence and direct activities of a team related to special initiatives.\n\nLocation: NYC\n\nPermanent\n\n\nApply now\n\n'",Software Engineer
gntui3,https://www.postjobfree.com/job/gntui3/qa-ux-frontend-soa-portland-or-97228,"b""\nJama Software provides the leading platform for requirements, risk and test management. With Jama Connect and industry-focused services, teams building complex products, systems and software improve cycle times, increase quality, reduce rework and minimize effort proving compliance. Representing the forefront of modern development, Jama's growing customer base of more than 600 organizations includes SpaceX, Boston Scientific, Lyft, Deloitte, Alight, Samsung and Caterpillar.\n\nThe Jama Connect engineering team is looking for Senior Software Engineer with deep experience in developing reliable, scalable, enterprise applications within the Java ecosystem. This is an opportunity to work with a passionate and innovative team to deliver new functionality as well as improve our existing product. Jama is a fast-paced environment and we embrace change and open collaboration.\n\nWhat you'll get to do:\n\n* Work cross-functionally in an agile environment collaborating with product development, UX, QA and other engineers\n\n* Help enhance our existing API and build new REST endpoints to facilitate connectivity between Jama and our customer's tools.\n\n* Apply the latest architectural patterns to improve our codebase, scalability, and reliability.\n\n* Work with React and other frontend libraries depending on the team needs\n\n* Share knowledge and ideas with your team and across Jama\n\n* Actively participate in continuous team learning and mentorship of junior engineers\n\n* Help establish and teach best practices in modern software development\n\n* Practice TDD and other methods to ensure clean, clear code\n\n* Partner with Product Owners to break product requirements into development tasks for team\n\n* Participate in code reviews to ensure code quality\n\nWhat you need to bring\n\n* BS in Computer Science or equivalent experience\n\n* 8+ years of professional Java development with extensive experience using Spring, Hibernate, and web applications\n\n* 1+ years with building and supporting scalable applications with service-based architectures (SOA, microservices, etc.)\n\n* 1+ years working with relational database systems such as MySQL and SQL Server\n\n* 1+ years with REST API development experience\n\nNice to have\n\n* Kotlin skills\n\n* Experience with Docker\n\n* Experience modernizing a code base while continuously delivering value to the customers\n\n* Development practices that support and enhance a continuous integration environment.\n\n* Range \xe2\x80\x93 a broad set of skills and interests instead of narrow specialization\n\n* The ability to lift the skills of those around you\n\n* A genuine enjoyment of team-focused work and collaboration\n\nBenefits:\n\nIf we've intrigued you and you are the right candidate for the role, we will offer:\n\n* A chance to contribute to a company developing a compelling, category defining product\n\n* Challenging and fun work with a chance to make distinct, company-shaping tangible contributions\n\n* An energized and ambitious team of people on a mission\n\n* Competitive cash and equity compensation\n\n* Comprehensive and affordable medical, dental and vision plans as well as pre-tax savings accounts and a generous 401(k) employer match\n\n* Time-off and leave programs designed to meet critical needs for rejuvenation and, when needed, extra support to cope with life events\n\n* Flexible, creative workplace that includes a modern, open plan office with ample creative workspaces, monthly lunches and bagel days, a stocked kitchen and many ad hoc fun events that ensure we both work hard and play hard at Jama\n\nJama Software is an Affirmative Action/Equal Opportunity Employer. Qualified applicants will be considered without regard to race, color, religion, sex, national origin, age, veteran status, sexual orientation, gender identity, disability, genetic information or that of his/her relatives, friends or associates or any other characteristic protected under federal, state, or applicable law.\nSDL2017\n\n\nGo to apply\xc2\xa0\n\n""",Software Engineer
goc00e,https://www.postjobfree.com/job/goc00e/engineer-jd-chef-scrum-devops-delaware,"b'\nHi,\n\nHope you are doing well.\n\nPlease go through the following requirement and let me know if interested.\n\nNote : Clients accepts Those authorized to work in the United States without sponsorship are encouraged to apply.s Those authorized to work in the United States without sponsorship are encouraged to apply.s H4-EAD, L2-EAD, J2-EAD,TN and E3\nJC: 1071046\nJD:\nExperience in building solutions using Kubernetes\nExperience in DevOps related Automation (Ansible, Chef, Puppet, etc.)\nExperience with Container Platforms and Orchestration (Docker, Kubernetes, etc) - implementation of virtualization and container infrastructures\nExperience with code repositories (Git), continuous integration tools\nUnderstand agile/scrum methodologies\n\nPermanent\n\n\nApply now\n\n'",Software Engineer
gnm7yp,https://www.postjobfree.com/job/gnm7yp/assembly-cplusplus-engineer-sunnyvale-ca,"b'\nWriting UVM/SystemVerilog tests and coverage metrics for Design Verification (DV)\nExperience with low-level programming in C/C++/assembly for verification of complex CPU / SoC\nHands-on experience with Formal Verification with JasperGold\nHands-on experience with simulation debug tools, bug & quality metric tracking\nSynopsys (VCS) and/or Cadence simulation/verification tools\nFamiliarity with scripting languages like Python, Perl or Shell needed\n\nContract\n12 Months\n\n\nApply now\n\n'",Software Engineer
golfa5,https://www.postjobfree.com/job/golfa5/mis-engineer-batch-java-plymouth-meeting,"b'\nJob: Big Data Engineer (Spark/Scala)\nLocation: Plymouth Meeting, PA\nDuration: Long Term\nJob Overview:\nwe are looking for Big Data Engineer with strong Spark/Scala experience for one of our direct client. who can start in one or two weeks notice.\nJob Description:\nThe expertise we are looking for:\nBachelor s degree or higher in a technology-related field (e.g., Engineering, Computer Science, etc.) required a Master s degree a plus.\nTo build web services, experience with Spark/Scala and writing web services\n5+ years of hands-on experience in designing, and developing highly scalable distributed data processing systems.\n5+ years of hands-on experience in implementing batch and real-time Big Data integration frameworks and/or applications.\n2+ years of hands-on experience in one or more modern Object-Oriented Programming languages (Java, Scala,)\n2+ years of hands-on experience in web-service\nEducational Qualifications:\nRequired - Bachelor s degree in Computer Science, Information Technology, Computer Engineering or closely related or equivalent\nPreferred - Master s degree in Management Information Systems (MIS), Computer Science, Big Data or Analytics or equivalent\n\nTravel:\nOpen to travel based up on the nature of the engagement\n\nRegards\nSrikanth-D\n\nEqual Employment Opportunity\nReliable Software Resources employment does not discriminate on the basis of race, religion, gender, sexual orientation, age or any other basis as covered by federal, state, or local law.\nEmployment decisions are based solely on qualifications, merit and business needs.\n\nContract\n6 Months\n\n\nApply now\n\n'",Software Engineer
glzn8q,https://www.postjobfree.com/job/glzn8q/js-scrum-tooling-devops-charlotte-nc,"b'\n""\nTitle: Devops Engineer\nLocation: Charlotte, NC\nDuration: 12 Months\nEducation Qualification: Bachelor\'s Degree in Computer Science,\nInformation Technology (IT), or closely related field.\nMaster s\nin Computer Science or related degree\n\nJob Description:\n\nExtensive experience with Jenkins, Bitbucket/GitHub,\nKubernetes/OpenShift\n\nImplemented and managed the build\nlifecycle through CI/CD (Jenkins)\n\nImplemented containerized\nsolutions using Docker/Kubenetes/OpenShift\n\nExtensive\nexperience with Git/GitFlow\n\nSome experience using Groovy and\nshell scripting for automation\n\nSome experience with Helm for\nKubernetes package management\n\nAn understanding of best\npractices around source control, specifically Git, GitFlow, branching,\nversioning and naming conventions.\n\nExpert level knowledge (5+\nyears) of Java ecosystem (JavaEE/Spring/Maven/JBoss/Tomcat) and/or\nJavaScript ecosystem (Angular/Ember/Npm/Node.js)\n\nSome\nexperience with infrastructure automation frameworks\n\nExperience working on Agile Scrum teams\n\nAutomation mind-set\nan innate drive to continuously look for ways to automate existing processes.\n\nCoach teams on Tooling, CI/CD, Test Automation and Infrastructure\nAutomation\n\nPartner with Development teams to ensure Coding\nstandards are in alignment with DevOps practices with respect to\nTools, Standards and Security\n\nParticipate in code reviews for\nautomation scripts developed by other team members using Git based\npull/merge techniques\n\nMonitor applications with Application\nPerformance Monitoring tools\n\nTroubleshoot and fix issues\nidentified in code quality, test and scanning reports\n\nProduce\nand maintain documentation on installations, procedures and\nrequirements for systems\n\nActively participate in Engineering\nScrum and design meetings to drive quality releases.\n\nContact Details:\nName: Sudheer\nEmail ID:\n\nPhone number:\nReliable Software is an Equal Opportunity Employer. Reliable\nSoftware does not discriminate on the basis of race, religion, color,\nsex, gender identity, sexual orientation, age, non-disqualifying\nphysical or mental disability, national origin, veteran status or any\nother basis covered by appropriate law. All employment is decided on\nthe basis of qualifications, merit, and buess need. - provided by Dice\n\nContractor\n\n\nGo to apply\xc2\xa0\n\n'",Software Engineer
glougr,https://www.postjobfree.com/job/glougr/sr-dba-soa-desktop-java-ins-annapolis-md,"b'\nWho are we?\n\nIndependent Software is a consulting, product, and solutions firm dedicated to the practical application of software and system engineering technologies to solve complex problems. We bring together world class engineers with proven engineering best practices, domain expertise, commercial technologies and proven agile management approaches to create high value solutions aimed at helping our customers meet their most critical business and mission objectives.\n\nWhy Independent Software?\n\nWe are focused on continual learning and evolution. We don\'t do things because ""that\'s the way we\'ve always done things""; we listen to our employees and adapt to the changing marketplace. We look at the big picture and encourage our engineers to get training and certifications in emerging technologies that will help shape our customer\'s mission.\n\nWe\'ve been profitable year after year. We\'re always on the lookout for great engineers to join the team and we recognize that our employees are the heart and soul of what we do. We focus on recruiting talented people, treating them right, and then allowing them to do what they do best. No red tape. No micromanagement. Smart people want to work with smart people, and we love people who are passionate about what they do, and finding ways to do it better.\n\nWhat you will be doing!\n\nThe Senior Systems Engineer shall have at least the following experience:\n\n* At least fifteen (15) years performing and providing technical direction for the development, engineering, interfacing, integration, and testing of complex hardware/software systems to include requirements elicitation, analysis and functional allocation, conducting systems requirements reviews, developing concepts of operation and interface standards, developing system architectures, and performing technical/non-technical assessment and management as well as end-to-end flow analysis. A Bachelor\'s Degree in a technical field is highly desired and will be considered equivalent to four (4) years experience.\n\n* At least seven (7) years leading, providing technical supervision, and guiding mid-level engineering personnel; solving varied technical/scientific problems; and generating and reviewing designs for technical accuracy, completeness and appropriateness in light of objectives, budget, and schedule.\n\n* Developing documentation required to support a program\'s technical issues and training situations.\n\n* Experienced with Object Oriented and Structured development methodologies, networks, data storage, data modeling, data ontologies, security architectures and CASE tool selection and use.\n\n* Performing a variety of tasks related to knowledge/ technique dissemination to groups of analytic workforce and demonstrates an ability to convey new techniques and technologies to analytic workforce and facilitate transference of acquired knowledge from more experienced analysts to new analysts.\n\n* Experienced with system architectures in a service oriented and ESB environment.\n\n* Experienced in analytical environments/intelligence production organizations.\n\n* Applying agile and/or spiral development models.\n\n* Developing system performance, availability, scalability, manageability, and security requirements for mid-to-large-scale programs.\n\n* Integrating information systems into SOA or on to ESB architectures.\n\n* Experienced ""wrapping"" legacy systems or components as Web Services within a SOA framework.\n\n* Developing solutions integrating and extending COTS products.\n\n* Integrating FOSS, COTS and GOTS products from multiple vendors.\n\n* Implementing solutions with PKI-controlled access.\n\n* Developing and deploying integrated desktop applications.\n\nAdditional Experience (Provided by Customer):\n\n* Experience interfacing between the logic tier and data-tier of a web-application using JDBC or similar technologies\n\n* Experience with Hibernate or other Object/Relational Mapping frameworks\n\n* Experience developing in Java or Adobe Flex\n\n* Familiar with the NSA and JWICS Network Architectures\n\n* Experience with understanding dataflows and multi-user LOE workflows and correlating those workflows to visualizations\n\n* Detail oriented \xe2\x80\x93 define and documents business rules\n\n* Familiar with creation of technical architectures (e.g. SOA)\n\n* Experience using and querying relational databases such as PostgreSQL or Oracle\n\n* Strong ability to collaborate across multiple teams and develop ideas, architectures and agreements to support the interfaces between products\n\n* Strong oral and written communication skills\n\n* Experience writing, documenting, and supporting REST services\n\nRole Tasking:\n\n* A Software Engineer (Java Developer) who is very comfortable with databases, or a Database Engineer who knows Java\n\n* Primarily responsible for managing and interfacing with the data storage system of the NSRP tool including DBA responsibilities and back-end software development\n\n* Working with National SIGINT Requirements Process (NSRP) tool for SIGINT Information Needs (IN) to manage customers\' SIGINT INs from inception to satisfaction. Developing and vetting requirements and participating in development planning activities.\n\n* Documenting and streamline the NSRP architecture to provide customers the ability to author, promote, search for, and view INs and their corresponding Level of Efforts (LOE).\n\n* Defining solid process for completing tasks and rolling-out to Customer and Producer users.\n\n* Performing analysis of system to provide solutions to system processing speeds and creating other efficiencies with usability.\n\n* Assessing feasibility to integrate NSRP with other AMOD systems.\n\n* Reviewing legacy systems and supporting decommissioning plans for various systems.\n\n* Documenting and executing component, system, and end-to-end regression testing which includes having the ability to create database queries when necessary.\n\n* Providing Tier 1 and Tier 2 Help Desk Support (Mon \xe2\x80\x93 Fri from 8am \xe2\x80\x93 5pm).\n\nClearance: THIS POSITION REQUIRES A CURRENT TS/SCI WITH POLYGRAPH CLEARANCE!\n\nTop Reasons to Work at Independent Software:\n\n* Great people deserve even better benefits, from comprehensive healthcare coverage and generous leave time to discounts with all of our vendors.\n\n* You are not just a job title. That\'s why we tip the work-life balance scale in your favor. It\'s not about being billable, it\'s about being valuable.\n\n* Whether you\'re working on-site or in our offices, your role at Independent Software is just as critical to our success as your coworker\'s.\n\n* We\'re constantly researching and implementing the latest technology so you\'ve always got the right tools at your disposal.\n\n* As we\'ve grown, we\'ve retained that small company feel. When we say we have an open door policy, we actually mean it.\n\n* Independent Software is comprised of wonderfully generous folks. We believe in supporting the causes our employees care about. Bring us an opportunity to help and we\'ll listen.\n\n* Teamwork got us where we are today. Our collaborative environment allows you to maximize your true potential.\n\n* The work we do is exciting, critical stuff. No matter your role at Independent Software, you\'re helping us keep the nation safe and secure.\n\n* We have a history of great achievement and, with each year, our company gets even bigger and better. As we grow, so does the opportunity for our employees.\n\n* We host a variety of fun employee and family events throughout the year to say thanks for all that you do to make Independent Software a technology leader as well as a phenomenal place to work.\n\nBenefits:\n\n* Competitive salary\n\n* Comprehensive health, dental, and vision insurance plans\n\n* 401(k) retirement plan with company paid match of gross salary\n\n* A generous Paid Time Off and Holiday package\n\n* Lots of paid training! We encourage all employees to seek out training opportunities like conferences, certification courses and seminars.\n\n* We truly believe the right work-life balance can exist, and it\'s here at Independent Software. Our work is extremely important, but your job is just a part of who you are. When you enjoy your life outside of our walls, you\'re at your best the next time you walk through our doors. We do all we can to assure that happens every day.\n\nIndependent Software is an Equal Opportunity Employer EOE, M/F/D/V.\nSDL2017\n\n\nGo to apply\xc2\xa0\n\n'",Software Engineer
gnezng,https://www.postjobfree.com/job/gnezng/c-cplusplus-unix-engineer-automation,"b'\nThe Role:\nApplication level vulnerability testing and auditing\nParticipate in level 2/3 security operations support\nIncident handling\nEvaluate and recommend emerging security products and technologies\nResponsibilities:\nDesign, build, and maintain efficient, reusable, and reliable C++ code\nImplement performance and quality modules\nIdentify bottlenecks and bugs, and devise solutions to these problems\nHelp maintain code quality, organization, and implement test automation\nAccountable for tracking status of work and ensuring deliverables are produced on agreed schedules.\nResponsible to accurately communicate accurately the status of ongoing work to stakeholders and Facilitate knowledge transfer and documentation of current functionality\nRequired Skills:\nExpert C++ skills with 8+ years\xe2\x80\x99 experience writing production code\nDeep knowledge of high-performance and low latency engineering\nExperience with network protocols such as TCP, UDP\nProficiency in Unix and developing on Unix based platforms\nExperience with multithreading\nExperience implementing automated unit and integration tests frameworks.\nProficient understanding of code versioning tools (GIT Preferred)\nFamiliarity with continuous integration and build automation\nExcellent written and verbal communication skills (English)\nBachelor\xe2\x80\x99s degree in Computer Science or equivalent technical degree.\n\n\nGo to apply\xc2\xa0\n\n'",Software Engineer
gmtdiw,https://www.postjobfree.com/job/gmtdiw/c-assembler-dump-os-north-waltham-ma,"b'\nPrincipal Software Engineer - Assembler / C\n\n**Tracking Code**\n\n1918-509\n\n**Job Description**\n\n**Required Experience**\n\n+ Excellent assembly language skills\n+ Solid C language skills\n+ Ability to read/code in cross memory environment\n+ Excellent dump reading/debugging skills\n+ Familiar with z/OS or Comm Server processing\n+ Code versioning and repository management\n+ Code performance and optimization\n+ Experience in Agile development\n+ Flexible and adaptable regarding learning and understanding new technologies\n+ Ability to conduct research into software-related issues and products\n+ Highly logical & technically proficient\n+ Ability to effectively prioritize and execute tasks in a high-pressure environment\n\nRocket Software Inc. is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status. Rocket Software Inc. is also committed to compliance with all fair employment practices regarding citizenship and immigration status.\n\nRocket is committed to working with and providing reasonable accommodation to individuals with physical and mental disabilities. If you need special assistance or an accommodation while seeking employment, please call: 781 or send an email to rocketsoftware.com. We will make a determination on your request for reasonable accommodation on a case-by-case basis.\n\n**Job Location**\n\nWaltham, Massachusetts, United States\n\n**Position Type**\n\nFull-Time/Regular\n\n\nGo to apply\xc2\xa0\n\n'",Software Engineer
gm9abu,https://www.postjobfree.com/job/gm9abu/sr-v-mechanical-engineer-monroeville-pa,"b'\nDescription:\nSeeking a Senior Verification and Validation (V&V;) Engineer. The selected candidate will work as a V&V; Lead to coordinate all V&V; activities necessary to support the release of new and updated medical devices. Focus will be assessing and testing the requirements of electromechanical medical devices at the system level, with some knowledge of sub-system and software level testing preferred. Examples include ventilators, sleep therapy devices, oxygen concentrators, personal wellness devices, and the accessories necessary for proper functionality of these types of devicesJob duties include, but are not limited to:\nLearn from and adhere to internal quality manual (Quality System Procedures, Work Instructions, Forms)\nInteract with cross-functional project teams to provide inputs to project plans and schedules\nEstimate resource needs for project support\nReview requirements and scrutinize for testability\nDevelop V&V; test plans, test procedures, and test reports\nAssign project tasks and responsibilities to V&V; team\nAct as advisor to team to meet schedules and solve technical problems\nQuickly learn to use automated test tools and specialty test equipment; develop and validate novel test methods\nExecute test procedures both personally and using test technicians\nLog defects and issues found during V&V; activities and track to closure\nParticipate in defect review boards\nPerform regression analysis and determine testing associated with design changes\nPlan and facilitate V&V; formal technical review and design review meetings\nProvide weekly project status reports\nPrioritize project tasks to complete on schedule while maintaining quality of work\nWork in a team environment; peer review work\nWork on multiple, concurrent projectsEducation/Experience:\nBachelor s Degree in an Engineering discipline; Electrical Engineering or Mechanical Engineer background preferred\n5 years professional experience in the medical device industry\nWorking knowledge of global medical device regulations, requirements, and standards\n\n\nGo to apply\xc2\xa0\n\n'",Software Engineer
gn9omn,https://www.postjobfree.com/job/gn9omn/sd-sap-architect-atlanta-ga-30301,"b'\nSAP SD ARCHITECT\nLocation: Greater Atlanta, GA\nDuration: LONG TERM\n\n10+yrs Years of SAP SD Experience\nWorked on Variant Configuration, Contracts, Engineer to Order experience, Logistics Execution, Service Orders and Warranty functionality\nLeadership experience, minimum 3 years in a team lead role. Must be able to communicate effectively with Senior Management / Customers\n\nPermanent\n\n\nGo to apply\xc2\xa0\n\n'",Software Engineer
gldc3t,https://www.postjobfree.com/job/gldc3t/electrical-engineer-rf-fort-george-g-md,"b'\n""\n\nActive Secret Clearance\n5+ years of experience in the following areas: Modeling &\nSimulation: satellite/aeronautical/land mobile communications analysis\n(coverage analysis, link analysis, signal acquisition analysis,);\ninterference analysis (RFI analysis and simulation, co-channel and\nadjacent channel); RF Communication Link analysis (modulation\nperformance, coding performance, bit-error-rate estimates, aggregate\nsignal to noise-analysis); Antenna Analysis (pattern generation,\nfootprint calculation); modeling simulation program languages (matlab/vba/excel/C/C++) - provided by Dice\n\nContractor\n\n\nGo to apply\xc2\xa0\n\n'",Software Engineer
gnl62n,https://www.postjobfree.com/job/gnl62n/technical-sales-engineer-san-carlos-ca,"b""\nResponsibilitiesThe Technical Marketing Engineer is a hands-on expert in threat prevention security and is able to help demonstrate Check Point's capabilities and differentiated advantages.\nThe Technical Marketing Engineer will help create compelling presentations, demos, timely positioning, competitive material and thought leadership content.\nTechnical expertise and knowledge related to threat prevention security solutions.\nResponsible for creation of clear, concise competitive and technical sales tools.\nManage product demonstrations, third party certifications and/or external product reviews.\nHands on with network security and related products; experience with building and/or maintaining technical demos Ensure that technical demonstrations are effective and demonstrate Check Point's knowledge of threat prevention solutions Identify new use cases Write technical blog posts Desired Background5+ years in technical marketing or technical sales engineering.\nKnowledge of threat prevention security Effective writing and presentation skills are required.\nBA/BS in Marketing, Engineering or related field.\nAbility to analyze information and evaluate results.\nAbility to apply general rules or principles to specific problems to produce answers that make sense.Salary Range: NAMinimum Qualification5 - 7 years\n\n\nGo to apply\xc2\xa0\n\n""",Software Engineer
gocpls,https://www.postjobfree.com/job/gocpls/visa-dotnet-aspnet-net-asp-durham-nc,"b""\nD\no you thrive on creating software that matters? Are you passionate about your craft and enjoy working with others who feel the same?\nWe are an industry leading management solution software company in the entertainment, amusement, retail and recreation industry. Our single software package alleviates the stress of managing and operating facilities for our clients. As an innovator inthe operation of family entertainment centers, we are looking for experiencedfull stackdevelopers who would love to create cloud-based apps and APIstopower our software systems of the future.\nIn this role, you will design and develop solutions as part of a ground-up re-engineering of oursoftwareapplications using thelatest .Net and Web technologies...allowing you the freedom to let your technical capabilities shine.\nKey Technologies\nASP. NET, C#, HTML5, CSS, JAVASCRIPT\n\nRequirements & Desired Skills\nExperience with client-side technologies such as AngularJS, Angular 2+, Knockout, React, JavaScript, TypeScript, HTML5, and CSS.\nExperience with C#, ASP.NET MVC, and JSON.\nExperience developing REST API-driven applications.\nExperience with unit testing frameworks, inparticularNUnit.\nExperience with Agile development processes, methodologies, and tools, particularly Scrum.\nExperience using source control, preferably Git.\nBonus: prior experience usingNoSQL databases --Couchbase, Mongo, etc.\nBonus: prior experience withCI/CDtools -- Jenkins, Bamboo, Spinnaker, etc.\nBonus: prior experiencedeveloping applications for the Cloud environment--AWS, Azure, etc.\nBonus:prior experiencewith.Net Core, DockerandKubernetes.\nCenterEdge Fit\nYou have a passion for writing great code with the desire to achieve and exceed goals.\nYou are personally accountable for your work and love creating value for your users.\nYou have a desire for the team to succeed above personal preferences.\nYou are extremely technical, but also have a passion to constantly learn and develop new skills.\nQualifications\nSound knowledge of modern web development trends, technologies, and design patterns.\nMinimum of3years' experience designing and implementingweb-basedsoftware systems, with 5 to 7 years of experience being ideal.\nMust be authorized to work in the United States; candidates requiring Visa sponsorship WILL NOT be considered.\nMust be willing to undergo a pre-employment background check and drug screen, in accordance with local law/regulations.\n\nLocation:\nThis position offers the opportunity to work remotely up to 80% of the time, but candidates MUST reside within a reasonable drive of our business location in Roxboro, NC.\n\nImportant:\nApplicants may be interviewed and hired prior to the closing date of this ad.\nVisa Sponsorship is not available.\nCenterEdge is proud to be an Equal Opportunity Employer\nJob Posted by ApplicantPro\n\n\nGo to apply\xc2\xa0\n\n""",Software Engineer
gnlec2,https://www.postjobfree.com/job/gnlec2/qa-ios-android-dotnet-salt-lake-city-ut,"b'\n""\n\nSoftware Technology Group QA Engineer Summary\n\nSTG is looking for a Quality Assurance Engineer to join\nour team.\nThis is a full-time salaried position with full\nbenefits.\nOur Software Engineers provide application development by\nutilizing their extensive experience and knowledge in the\ninformation technology industry.\n\nRequired Skills & Experience\n\n3+ years of extensive experience in automation\n\nAbility to maintain automated tests in Java, C#, or Python\n\nAbility to write automated functional and regression\ntests in Java, C# and Python\n\n3+ Years experience with Selenium\n\nExperience in writing organized test plans and test\ncases for a feature from end-to-end\n\nDeliver high-quality software on time\n\nWork with system analysis and product management for\nthe successful completion of a project\n\nDevelop and maintain test plans, manual and automated\ntest scripts for user interface, functionality, system and\n""ad-hoc testing""\n\nExecute regression and functional tests\n\nThe ability to create and implement QA processes,\nprocedures and best practices\n\nComfortable with all modern operating systems\nincluding Mac OS, Windows and Linux along with iOS.\n\nMobile QA experience (iOS and/or Android)\n\nProgramming and/or scripting experience, specifically\nwith Java, Python, Bash and Javascript (bonus points for Django or\nEmber experience)\n\nFamiliarity with continuous integrations tools,\nspecifically Jenkins and CircleCI\n\nExperience with Exchange and Office365 a plus\n\nExperience with TestRail is also a plus\n\nComfortable reading and writing SQL, XML, and JSON a plus\n\nReport, track and determine severity of reported defects\n\nWork as a member of an Agile team to enhance and\nimprove software written in one or more of the following\nlanguages: C#, .NET, Java\n\nA Passion for QA and the processes that enable the\nconsistent delivery of high quality software Education Requirements\n\nBachelor of Science degree from an accredited\nuniversity (Information Technology/Computer Science preferred) or\nequivalent experience\n\nAbout STG\n\nSince 1996, Software Technology Group has been\nemploying top software developers along the Wasatch Front. Our\nbusiness model makes us unique: most STG consultants are full-time\nemployees, complete with benefits and paid time off.\nPositions with\nus combine the variety and excitement of contract work with the\nstability of permanent employment. A few of the things that set us apart\n\nWork-life balance\n\nWe are a multi-year winner of the Alfred P. Sloan\naward for our outstanding accomplishments in workplace flexibility.\n\nContinuous learning\n\nWe offer a mentoring program that pairs junior\nsoftware consultants with our senior consultants. Software\nconsultants at all levels benefit from our regular training\nprograms and education reimbursement options.\n\nQuality people & Quality work\n\nSTG s management and consultants are considered\nindustry leaders, working together to develop advanced, innovative\nsolutions for our clients.\n\nEmployee value\n\nWithout our employees, STG could not exist. We\noffer outstanding benefits, regular bonus opportunities, and above\nall, gratitude and appreciation for your contributions.\n\nWhy work for us?\nApply\n\nIt is the policy of Software Technology Group, Inc. to\nensure equal employment opportunity to its employees and applicants\nfor employment by fitness and merit without regard to race, color,\nreligion, sex, national origin, age, disability, or genetic information.\n\n- provided by Dice\n\nFull Time\n\n\nGo to apply\xc2\xa0\n\n'",Software Engineer
glvqbc,https://www.postjobfree.com/job/glvqbc/electrical-engineer-rf-fort-george-g-md,"b'\nActive Secret Clearance\n5+ years of experience in the following areas: Modeling & Simulation: satellite/aeronautical/land mobile communications analysis (coverage analysis, link analysis, signal acquisition analysis,); interference analysis (RFI analysis and simulation, co-channel and adjacent channel); RF Communication Link analysis (modulation performance, coding performance, bit-error-rate estimates, aggregate signal to noise-analysis); Antenna Analysis (pattern generation, footprint calculation); modeling simulation program languages (matlab/vba/excel/C/C++)\n\nPermanent\n\n\nGo to apply\xc2\xa0\n\n'",Software Engineer
